Id,Type,Term,Description,GE,Requirements,Department 
CRP 500,Ind,2214,Individual Study,,Prerequisite: Graduate standing,CRP
CRP 500,Ind,2218,Individual Study,,Prerequisite: Graduate standing,CRP
CRP 500,Ind,2222,Individual Study,,Prerequisite: Graduate standing,CRP
CRP 500,Ind,2224,Individual Study,,Prerequisite: Graduate standing,CRP
CRP 501,Lec,2188,Foundations of Cities and Planning,,Prerequisite: Graduate standing,CRP
CRP 501,Lec,2198,Foundations of Cities and Planning,,Prerequisite: Graduate standing,CRP
CRP 501,Lec,2208,Foundations of Cities and Planning,,Prerequisite: Graduate standing,CRP
CRP 501,Lec,2218,Foundations of Cities and Planning,,Prerequisite: Graduate standing,CRP
CRP 504,Lab,2188,Sustainable Communities,,Prerequisite: Graduate standing,CRP
CRP 504,Lab,2198,Sustainable Communities,,Prerequisite: Graduate standing,CRP
CRP 504,Lab,2208,Sustainable Communities,,Prerequisite: Graduate standing,CRP
CRP 504,Lab,2218,Sustainable Communities,,Prerequisite: Graduate standing,CRP
CRP 504,Sem,2188,Sustainable Communities,,Prerequisite: Graduate standing,CRP
CRP 504,Sem,2198,Sustainable Communities,,Prerequisite: Graduate standing,CRP
CRP 504,Sem,2208,Sustainable Communities,,Prerequisite: Graduate standing,CRP
CRP 504,Sem,2218,Sustainable Communities,,Prerequisite: Graduate standing,CRP
CRP 510,Sem,2188,Planning Theory,,Prerequisite: Graduate standing,CRP
CRP 510,Sem,2198,Planning Theory,,Prerequisite: Graduate standing,CRP
CRP 510,Sem,2208,Planning Theory,,Prerequisite: Graduate standing,CRP
CRP 510,Sem,2218,Planning Theory,,Prerequisite: Graduate standing,CRP
CRP 512,Lab,2192,Introduction to Visual Communication and GIS,,Prerequisite: Graduate standing,CRP
CRP 512,Lab,2202,Introduction to Visual Communication and GIS,,Prerequisite: Graduate standing,CRP
CRP 512,Lab,2212,Introduction to Visual Communication and GIS,,Prerequisite: Graduate standing,CRP
CRP 512,Lab,2222,Introduction to Visual Communication and GIS,,Prerequisite: Graduate standing,CRP
CRP 513,Sem,2194,Planning Research and Analysis,,Prerequisite: Graduate standing,CRP
CRP 513,Sem,2204,Planning Research and Analysis,,Prerequisite: Graduate standing,CRP
CRP 513,Sem,2214,Planning Research and Analysis,,Prerequisite: Graduate standing,CRP
CRP 513,Sem,2224,Planning Research and Analysis,,Prerequisite: Graduate standing,CRP
CRP 516,Lab,2192,Demographic and Analytic Tools,,Prerequisite: Graduate standing,CRP
CRP 516,Lab,2202,Demographic and Analytic Tools,,Prerequisite: Graduate standing,CRP
CRP 516,Lab,2212,Demographic and Analytic Tools,,Prerequisite: Graduate standing,CRP
CRP 516,Lab,2222,Demographic and Analytic Tools,,Prerequisite: Graduate standing,CRP
CRP 516,Sem,2192,Demographic and Analytic Tools,,Prerequisite: Graduate standing,CRP
CRP 516,Sem,2202,Demographic and Analytic Tools,,Prerequisite: Graduate standing,CRP
CRP 516,Sem,2212,Demographic and Analytic Tools,,Prerequisite: Graduate standing,CRP
CRP 516,Sem,2222,Demographic and Analytic Tools,,Prerequisite: Graduate standing,CRP
CRP 518,Lec,2188,Policy Development,,Prerequisite: CRP 501.,CRP
CRP 518,Lec,2198,Policy Development,,Prerequisite: CRP 501.,CRP
CRP 518,Lec,2208,Policy Development,,Prerequisite: CRP 501.,CRP
CRP 518,Lec,2218,Policy Development,,Prerequisite: CRP 501.,CRP
CRP 525,Sem,2194,Plan Implementation,,Prerequisite: Graduate standing,CRP
CRP 525,Sem,2204,Plan Implementation,,Prerequisite: Graduate standing,CRP
CRP 525,Sem,2214,Plan Implementation,,Prerequisite: Graduate standing,CRP
CRP 525,Sem,2224,Plan Implementation,,Prerequisite: Graduate standing,CRP
CRP 530,Sem,2194,Planning Agency Management,,Prerequisite: CRP 501 or graduate standing.,CRP
CRP 530,Sem,2204,Planning Agency Management,,Prerequisite: CRP 501 or graduate standing.,CRP
CRP 530,Sem,2214,Planning Agency Management,,Prerequisite: CRP 501 or graduate standing.,CRP
CRP 530,Sem,2224,Planning Agency Management,,Prerequisite: CRP 501 or graduate standing.,CRP
CRP 535,Lec,2192,Land Use and Planning Law,,Prerequisite: Graduate standing,CRP
CRP 535,Lec,2202,Land Use and Planning Law,,Prerequisite: Graduate standing,CRP
CRP 535,Lec,2212,Land Use and Planning Law,,Prerequisite: Graduate standing,CRP
CRP 535,Lec,2222,Land Use and Planning Law,,Prerequisite: Graduate standing,CRP
CRP 545,Lab,2202,Principles of Environmental Planning,,Prerequisite: Graduate standing,CRP
CRP 545,Lab,2222,Principles of Environmental Planning,,Prerequisite: Graduate standing,CRP
CRP 545,Sem,2202,Principles of Environmental Planning,,Prerequisite: Graduate standing,CRP
CRP 545,Sem,2222,Principles of Environmental Planning,,Prerequisite: Graduate standing,CRP
CRP 552,Lab,2188,Community and Regional Planning Studio I,,Prerequisite: CRP 501 and CRP 525.,CRP
CRP 552,Lab,2198,Community and Regional Planning Studio I,,Prerequisite: CRP 501 and CRP 525.,CRP
CRP 552,Lab,2208,Community and Regional Planning Studio I,,Prerequisite: CRP 501 and CRP 525.,CRP
CRP 552,Lab,2218,Community and Regional Planning Studio I,,Prerequisite: CRP 501 and CRP 525.,CRP
CRP 552,Sem,2188,Community and Regional Planning Studio I,,Prerequisite: CRP 501 and CRP 525.,CRP
CRP 552,Sem,2198,Community and Regional Planning Studio I,,Prerequisite: CRP 501 and CRP 525.,CRP
CRP 552,Sem,2208,Community and Regional Planning Studio I,,Prerequisite: CRP 501 and CRP 525.,CRP
CRP 552,Sem,2218,Community and Regional Planning Studio I,,Prerequisite: CRP 501 and CRP 525.,CRP
CRP 553,Lab,2194,Project Planning and Design Studio,,CRP 512 is prerequisite.,CRP
CRP 553,Lab,2204,Project Planning and Design Studio,,CRP 512 is prerequisite.,CRP
CRP 553,Lab,2214,Project Planning and Design Studio,,CRP 512 is prerequisite.,CRP
CRP 553,Lab,2224,Project Planning and Design Studio,,CRP 512 is prerequisite.,CRP
CRP 554,Lab,2192,Community and Regional Planning Studio II,,Prerequisite: CRP 552.,CRP
CRP 554,Lab,2202,Community and Regional Planning Studio II,,Prerequisite: CRP 552.,CRP
CRP 554,Lab,2212,Community and Regional Planning Studio II,,Prerequisite: CRP 552.,CRP
CRP 554,Lab,2222,Community and Regional Planning Studio II,,Prerequisite: CRP 552.,CRP
CRP 554,Sem,2192,Community and Regional Planning Studio II,,Prerequisite: CRP 552.,CRP
CRP 554,Sem,2202,Community and Regional Planning Studio II,,Prerequisite: CRP 552.,CRP
CRP 554,Sem,2212,Community and Regional Planning Studio II,,Prerequisite: CRP 552.,CRP
CRP 554,Sem,2222,Community and Regional Planning Studio II,,Prerequisite: CRP 552.,CRP
CRP 556,Ind,2194,Community and Regional Planning Studio III,,CRP 554 is prerequisite.,CRP
CRP 556,Ind,2204,Community and Regional Planning Studio III,,CRP 554 is prerequisite.,CRP
CRP 556,Ind,2214,Community and Regional Planning Studio III,,CRP 554 is prerequisite.,CRP
CRP 556,Ind,2224,Community and Regional Planning Studio III,,CRP 554 is prerequisite.,CRP
CRP 556,Sem,2194,Community and Regional Planning Studio III,,CRP 554 is prerequisite.,CRP
CRP 556,Sem,2204,Community and Regional Planning Studio III,,CRP 554 is prerequisite.,CRP
CRP 556,Sem,2214,Community and Regional Planning Studio III,,CRP 554 is prerequisite.,CRP
CRP 556,Sem,2224,Community and Regional Planning Studio III,,CRP 554 is prerequisite.,CRP
CRP 596,Ind,2188,Professional Project,,Prerequisite: CRP 513.,CRP
CRP 596,Ind,2192,Professional Project,,Prerequisite: CRP 513.,CRP
CRP 596,Ind,2194,Professional Project,,Prerequisite: CRP 513.,CRP
CRP 596,Ind,2198,Professional Project,,Prerequisite: CRP 513.,CRP
CRP 596,Ind,2202,Professional Project,,Prerequisite: CRP 513.,CRP
CRP 596,Ind,2204,Professional Project,,Prerequisite: CRP 513.,CRP
CRP 596,Ind,2208,Professional Project,,Prerequisite: CRP 513.,CRP
CRP 596,Ind,2212,Professional Project,,Prerequisite: CRP 513.,CRP
CRP 596,Ind,2214,Professional Project,,Prerequisite: CRP 513.,CRP
CRP 596,Ind,2218,Professional Project,,Prerequisite: CRP 513.,CRP
CRP 596,Ind,2222,Professional Project,,Prerequisite: CRP 513.,CRP
CRP 596,Ind,2224,Professional Project,,Prerequisite: CRP 513.,CRP
CRP 599,Ind,2188,Thesis,,Prerequisite: CRP 513.,CRP
CRP 599,Ind,2192,Thesis,,Prerequisite: CRP 513.,CRP
CRP 599,Ind,2194,Thesis,,Prerequisite: CRP 513.,CRP
CRP 599,Ind,2198,Thesis,,Prerequisite: CRP 513.,CRP
CRP 599,Ind,2202,Thesis,,Prerequisite: CRP 513.,CRP
CRP 599,Ind,2204,Thesis,,Prerequisite: CRP 513.,CRP
CRP 599,Ind,2208,Thesis,,Prerequisite: CRP 513.,CRP
CRP 599,Ind,2212,Thesis,,Prerequisite: CRP 513.,CRP
CRP 599,Ind,2214,Thesis,,Prerequisite: CRP 513.,CRP
CRP 599,Ind,2218,Thesis,,Prerequisite: CRP 513.,CRP
CRP 599,Ind,2222,Thesis,,Prerequisite: CRP 513.,CRP
CRP 599,Ind,2224,Thesis,,Prerequisite: CRP 513.,CRP
CRP 5IP,Lec,2194,Study Abroad,,,CRP
CRP P409 COP,Ind,2208,Planning Internship,,,CRP
CRP P420 COP,Lec,2202,Land Use Law,,,CRP
CRP P501 COP,Lec,2198,Foundations of Cities and Planning,,,CRP
CRP P596 COP,Ind,2188,Professional Project,,,CRP
CRP P596 COP,Ind,2192,Professional Project,,,CRP
EDES 123,Dis,2198,Principles of Environmental Design,GEE,,EDES
EDES 123,Dis,2202,Principles of Environmental Design,GEE,,EDES
EDES 123,Dis,2204,Principles of Environmental Design,GEE,,EDES
EDES 123,Dis,2208,Principles of Environmental Design,E,,EDES
EDES 123,Dis,2212,Principles of Environmental Design,E,,EDES
EDES 123,Dis,2214,Principles of Environmental Design,E,,EDES
EDES 123,Dis,2218,Principles of Environmental Design,E,,EDES
EDES 123,Dis,2222,Principles of Environmental Design,E,,EDES
EDES 123,Dis,2224,Principles of Environmental Design,E,,EDES
EDES 123,Lec,2198,Principles of Environmental Design,GEE,,EDES
EDES 123,Lec,2202,Principles of Environmental Design,GEE,,EDES
EDES 123,Lec,2204,Principles of Environmental Design,GEE,,EDES
EDES 123,Lec,2208,Principles of Environmental Design,E,,EDES
EDES 123,Lec,2212,Principles of Environmental Design,E,,EDES
EDES 123,Lec,2214,Principles of Environmental Design,E,,EDES
EDES 123,Lec,2218,Principles of Environmental Design,E,,EDES
EDES 123,Lec,2222,Principles of Environmental Design,E,,EDES
EDES 123,Lec,2224,Principles of Environmental Design,E,,EDES
EDES 123 5W2,Dis,2206,Principles of Environmental Design,E,,EDES
EDES 123 5W2,Lec,2206,Principles of Environmental Design,E,,EDES
EDES 406,Lec,2198,Sustainable Environments,,Prerequisite: Junior standing.,EDES
EDES 406,Lec,2208,Sustainable Environments,,Prerequisite: Junior standing.,EDES
EDES 406,Lec,2218,Sustainable Environments,,Prerequisite: Junior standing.,EDES
EDES 408,Lec,2202,Implementing Sustainable Principles,,Prerequisite: EDES 406.,EDES
EDES 408,Lec,2204,Implementing Sustainable Principles,,Prerequisite: EDES 406.,EDES
EDES 408,Lec,2212,Implementing Sustainable Principles,,Prerequisite: EDES 406.,EDES
EDES 408,Lec,2214,Implementing Sustainable Principles,,Prerequisite: EDES 406.,EDES
EDES 408,Lec,2222,Implementing Sustainable Principles,,Prerequisite: EDES 406.,EDES
EDES 408,Lec,2224,Implementing Sustainable Principles,,Prerequisite: EDES 406.,EDES
EDES 410,Ind,2204,Advanced Implementation of Sustainable Principles,,Prerequisite: EDES 408.,EDES
EDES 410,Ind,2214,Advanced Implementation of Sustainable Principles,,Prerequisite: EDES 408.,EDES
EDES 410,Ind,2224,Advanced Implementation of Sustainable Principles,,Prerequisite: EDES 408.,EDES
EDES 410,Sem,2204,Advanced Implementation of Sustainable Principles,,Prerequisite: EDES 408.,EDES
EDES 410,Sem,2214,Advanced Implementation of Sustainable Principles,,Prerequisite: EDES 408.,EDES
EDES 410,Sem,2224,Advanced Implementation of Sustainable Principles,,Prerequisite: EDES 408.,EDES
EDES 4IP,Lec,2202,Study Abroad,,,EDES
EDES 4IP,Lec,2204,Study Abroad,,,EDES
EDES P123 COP,Dis,2204,Principles of Environmental Design,GEE,,EDES
EDES P123 COP,Lec,2204,Principles of Environmental Design,GEE,,EDES
LA 101,Lec,2198,Introduction to Landscape Architecture,,,LA
LA 101,Lec,2208,Introduction to Landscape Architecture,,,LA
LA 101,Lec,2218,Introduction to Landscape Architecture,,,LA
LA 170,Lab,2198,Principles of Design Communication,,,LA
LA 170,Lab,2204,Principles of Design Communication,,,LA
LA 170,Lab,2208,Principles of Design Communication,,,LA
LA 170,Lab,2214,Principles of Design Communication,,,LA
LA 170,Lab,2218,Principles of Design Communication,,,LA
LA 170,Lab,2224,Principles of Design Communication,,,LA
LA 171,Lec,2202,Principles of Digital Communication,,,LA
LA 171,Lec,2212,Principles of Digital Communication,,,LA
LA 171,Lec,2222,Principles of Digital Communication,,,LA
LA 202,Lab,2198,Design Fundamentals I,,Prerequisite: LA 170. May be taken concurrently.,LA
LA 202,Lab,2208,Design Fundamentals I,,Prerequisite: LA 170. May be taken concurrently.,LA
LA 202,Lab,2218,Design Fundamentals I,,Prerequisite: LA 170. May be taken concurrently.,LA
LA 203,Lab,2202,Design Fundamentals II,,"Prerequisite: LA 202, LA 243. Concurrent: LA 241",LA
LA 203,Lab,2212,Design Fundamentals II,,"Prerequisite: LA 202, LA 243. Concurrent: LA 241",LA
LA 203,Lab,2222,Design Fundamentals II,,"Prerequisite: LA 202, LA 243. Concurrent: LA 241",LA
LA 204,Lab,2204,Design Fundamentals III,,Prerequisite: LA 203 and LA 241. Corequisite: LA 242.,LA
LA 204,Lab,2214,Design Fundamentals III,,Prerequisite: LA 203 and LA 241. Corequisite: LA 242.,LA
LA 204,Lab,2224,Design Fundamentals III,,Prerequisite: LA 203 and LA 241. Corequisite: LA 242.,LA
LA 211,Lec,2202,History of Landscape Architecture: Ancient Civilizations through Colonial America,GEC3,,LA
LA 211,Lec,2212,History of Landscape Architecture: Ancient Civilizations through Colonial America,C1,,LA
LA 211,Lec,2222,History of Landscape Architecture: Ancient Civilizations through Colonial America,C1,,LA
LA 212,Lec,2198,History of Modern and Contemporary Landscape Architecture,GEC3,,LA
LA 212,Lec,2202,History of Modern and Contemporary Landscape Architecture,GEC3,,LA
LA 212,Lec,2204,History of Modern and Contemporary Landscape Architecture,GEC3,,LA
LA 212,Lec,2208,History of Modern and Contemporary Landscape Architecture,C1,,LA
LA 212,Lec,2214,History of Modern and Contemporary Landscape Architecture,C1,,LA
LA 212,Lec,2218,History of Modern and Contemporary Landscape Architecture,C1,,LA
LA 212,Lec,2224,History of Modern and Contemporary Landscape Architecture,C1,,LA
LA 220,Lec,2198,"Landscape Ecology: Concepts, Issues and Interrelationships",GEB5,,LA
LA 220,Lec,2208,"Landscape Ecology: Concepts, Issues and Interrelationships",GEBE,,LA
LA 220,Lec,2218,"Landscape Ecology: Concepts, Issues, and Interrelationships",B2,,LA
LA 241,Lab,2202,Site Engineering Techniques and Applications,,"Prerequisite: LA 202, LA 243; Corequisite: MATH 118; concurrent: LA 203.",LA
LA 241,Lab,2212,Site Engineering Techniques and Applications,,"Prerequisite: LA 202, LA 243; Corequisite: MATH 118; concurrent: LA 203.",LA
LA 241,Lab,2222,Site Engineering Techniques and Applications,,"Prerequisite: LA 202, LA 243; Corequisite: MATH 118; concurrent: LA 203.",LA
LA 242,Act,2204,Implementation Strategies,,LA 203 and LA 241 are prrequisites and LA 204 is co-requisite.,LA
LA 242,Act,2214,Implementation Strategies,,LA 203 and LA 241 are prrequisites and LA 204 is co-requisite.,LA
LA 242,Act,2224,Implementation Strategies,,LA 203 and LA 241 are prrequisites and LA 204 is co-requisite.,LA
LA 242,Lec,2204,Implementation Strategies,,LA 203 and LA 241 are prrequisites and LA 204 is co-requisite.,LA
LA 242,Lec,2214,Implementation Strategies,,LA 203 and LA 241 are prrequisites and LA 204 is co-requisite.,LA
LA 242,Lec,2224,Implementation Strategies,,LA 203 and LA 241 are prrequisites and LA 204 is co-requisite.,LA
LA 243,Act,2198,Materials and Techniques of Landscape Construction,,Co-requisites:  LA 170 and LA 202,LA
LA 243,Act,2208,Materials and Techniques of Landscape Construction,,Co-requisites:  LA 170 and LA 202,LA
LA 243,Act,2218,Materials and Techniques of Landscape Construction,,Co-requisites:  LA 170 and LA 202,LA
LA 243,Lec,2198,Materials and Techniques of Landscape Construction,,Co-requisites:  LA 170 and LA 202,LA
LA 243,Lec,2208,Materials and Techniques of Landscape Construction,,Co-requisites:  LA 170 and LA 202,LA
LA 243,Lec,2218,Materials and Techniques of Landscape Construction,,Co-requisites:  LA 170 and LA 202,LA
LA 320,Lec,2198,Design Theory for Landscape Architects,,Prerequisite: LA 211 and LA 212,LA
LA 320,Lec,2208,Design Theory for Landscape Architects,,Prerequisite: LA 211 and LA 212,LA
LA 320,Lec,2218,Design Theory for Landscape Architects,,Prerequisite: LA 211 and LA 212,LA
LA 330,Lec,2198,"Cultural Landscapes: People, Places and Ethical Decisions",,Prerequisite: LA 211 and LA 212,LA
LA 330,Lec,2208,"Cultural Landscapes: People, Places and Ethical Decisions",,Prerequisite: LA 211 and LA 212,LA
LA 330,Lec,2218,"Cultural Landscapes: People, Places and Ethical Decisions",,Prerequisite: LA 211 and LA 212,LA
LA 349,Act,2204,Advanced Planting Design,,"EHS 231, EHS 232, and EHS 381 or LA 221 are prerequisites.",LA
LA 349,Act,2214,Advanced Planting Design,,"EHS 231, EHS 232, and EHS 381 or LA 221 are prerequisites.",LA
LA 349,Act,2224,Advanced Planting Design,,"EHS 231, EHS 232, and EHS 381 or LA 221 are prerequisites.",LA
LA 349,Lec,2204,Advanced Planting Design,,"EHS 231, EHS 232, and EHS 381 or LA 221 are prerequisites.",LA
LA 349,Lec,2214,Advanced Planting Design,,"EHS 231, EHS 232, and EHS 381 or LA 221 are prerequisites.",LA
LA 349,Lec,2224,Advanced Planting Design,,"EHS 231, EHS 232, and EHS 381 or LA 221 are prerequisites.",LA
LA 350,Lab,2224,Advanced Landscape Construction,,Prerequisite: LA 242.,LA
LA 350,Lec,2224,Advanced Landscape Construction,,Prerequisite: LA 242.,LA
LA 370,Lec,2202,Professional Practice,,Prerequisite: LA 204.,LA
LA 370,Lec,2212,Professional Practice,,Prerequisite: LA 204.,LA
LA 370,Lec,2222,Professional Practice,,Prerequisite: LA 204.,LA
LA 371,Ind,2198,Internship,,Prerequisite: Junior standing.,LA
LA 371,Ind,2202,Internship,,Prerequisite: Junior standing.,LA
LA 371,Ind,2204,Internship,,Prerequisite: Junior standing.,LA
