Name,Section,Id,Term,Type,Days,Start Time,End Time,Instructor,Location,Enrollment Capacity,Enrollment Count,Waitlist Count,Drop Count,Id.1,Term.1 
MU 176 ,3.0,9675,2208,Lab,TR,03:10 PM,04:30 PM,"Waldron, N",042-000Q,50.0,36.0,0.0,1.0,,
MU 176 /0,4.0,9676,2208,Lab,,,,,,0.0,0.0,0.0,0.0,,
MU 178 ,5.0,10342,2208,Act,TR,04:40 PM,05:30 PM,"Waldron, N",999,100.0,17.0,0.0,0.0,,
MU 178 ,70.0,3156,2218,Act,TR,04:40 PM,05:30 PM,"Waldron, N",042-000Q,100.0,99.0,0.0,6.0,,
MU 178 ,1.0,3394,2208,Act,TR,04:40 PM,05:30 PM,"Waldron, N",006-Plaza,50.0,23.0,0.0,3.0,,
MU 178 ,2.0,9680,2208,Act,TR,04:40 PM,05:30 PM,"Waldron, N",006-Load,50.0,40.0,0.0,4.0,,
MU 178 ,3.0,9681,2208,Act,TR,04:40 PM,05:30 PM,"Waldron, N",042-000Q,50.0,38.0,0.0,2.0,,
MU 178 /0,4.0,9682,2208,Act,,,,,,0.0,0.0,0.0,0.0,,
MU 181 ,2.0,10170,2208,Lab,MTW,11:10 AM,12:00 PM,"Glysson, S",044-Patio,50.0,1.0,0.0,0.0,,
MU 181 ,70.0,1752,2224,Lab,MTWF,11:10 AM,12:00 PM,"Glysson, S",045-0218,50.0,,,,,
MU 181 ,70.0,1813,2214,Lab,F,11:10 AM,12:00 PM,"Glysson, S",044-Patio,,,,,,
MU 181 ,70.0,1815,2222,Lab,MTWF,11:10 AM,12:00 PM,"Glysson, S",045-0218,40.0,15.0,0.0,0.0,,
MU 181 ,70.0,1858,2218,Lab,MTWF,11:10 AM,12:00 PM,"Glysson, S",045-0218,50.0,27.0,0.0,2.0,,
MU 181 ,1.0,1901,2208,Lab,MTW,11:10 AM,12:00 PM,"Glysson, S",006-Load,50.0,25.0,0.0,4.0,,
MU 181 ,1.0,1901,2212,Lab,MTW,11:10 AM,12:00 PM,"Glysson, S",006-Load,25.0,25.0,0.0,2.0,,
MU 181 ,71.0,8539,2214,Lab,F,11:10 AM,12:00 PM,"Glysson, S",044-Patio,,,,,,
MU 181 ,2.0,9404,2212,Lab,MTW,11:10 AM,12:00 PM,"Glysson, S",044-Patio,25.0,1.0,0.0,0.0,,
MU 182 ,70.0,8853,2222,Act,W,05:10 PM,06:00 PM,"Glysson, S",045-0218,25.0,25.0,0.0,0.0,,
MU 182 ,70.0,9036,2218,Act,F,10:10 AM,11:00 AM,"Glysson, S",045-0218,25.0,33.0,0.0,3.0,,
MU 185 /0,2.0,****,2212,Lab,,,,,,0.0,0.0,0.0,0.0,,
MU 185 ,2.0,10178,2208,Lab,MTW,04:10 PM,05:00 PM,"Glysson, S",044-Patio,50.0,1.0,0.0,0.0,,
MU 185 ,1.0,1903,2208,Lab,MW,04:10 PM,05:00 PM,"Glysson, S",006-Load,50.0,14.0,0.0,3.0,,
MU 185 /0,1.0,2277,2212,Lab,,,,,,0.0,0.0,0.0,0.0,,
MU 185 ,70.0,4871,2224,Lab,MTWR,04:10 PM,05:00 PM,"Glysson, S",045-0218,50.0,,,,,
MU 185 ,70.0,5527,2214,Lab,R,04:10 PM,05:00 PM,"Glysson, S",044-Patio,,,,,,
MU 185 ,71.0,8532,2214,Lab,MTW,04:10 PM,05:00 PM,"Glysson, S",006-Load,50.0,1.0,0.0,0.0,,
MU 185 ,70.0,8828,2222,Lab,MTWR,04:10 PM,05:00 PM,"Glysson, S",045-0218,70.0,6.0,0.0,0.0,,
MU 185 /0,70.0,9019,2218,Lab,,,,,,0.0,0.0,0.0,4.0,,
MU 185 ,3.0,9611,2212,Lab,R,04:10 PM,05:00 PM,"Glysson, S",999,,,,,,
MU 185 ,4.0,9612,2212,Lab,MTW,04:10 PM,05:00 PM,"Glysson, S",044-Patio,25.0,1.0,0.0,1.0,,
MU 185 ,71.0,9732,2218,Lab,MTWR,04:10 PM,05:00 PM,"Glysson, S",045-0218,50.0,28.0,0.0,0.0,,
MU 186 ,2.0,10174,2208,Lab,T,03:10 PM,04:00 PM,"Glysson, S",998,,,,,,
MU 186 ,70.0,2372,2224,Lab,MTWR,03:10 PM,04:00 PM,"Glysson, S",045-0218,50.0,,,,,
MU 186 ,70.0,2477,2222,Lab,MTWR,03:10 PM,04:00 PM,"Glysson, S",045-0218,20.0,1.0,0.0,0.0,,
MU 186 ,70.0,2507,2214,Lab,R,03:10 PM,04:00 PM,"Glysson, S",999,,,,,,
MU 186 ,1.0,2623,2212,Lab,T,03:10 PM,04:00 PM,"Glysson, S",997,,,,,,
MU 186 ,1.0,2682,2208,Lab,MW,03:10 PM,04:00 PM,"Glysson, S",006-Load,20.0,8.0,0.0,2.0,,
MU 186 ,71.0,8937,2214,Lab,MTW,03:10 PM,04:00 PM,"Glysson, S",006-Load,50.0,1.0,0.0,0.0,,
MU 186 ,70.0,9039,2218,Lab,MTWR,03:10 PM,04:00 PM,"Glysson, S",045-0218,20.0,5.0,0.0,0.0,,
MU 186 ,2.0,9416,2212,Lab,MW,03:10 PM,04:00 PM,"Glysson, S",044-Patio,25.0,2.0,0.0,0.0,,
MU 188 ,70.0,2855,2224,Lab,MW,06:10 PM,08:00 PM,"Habib, K",045-0218,35.0,,,,,
MU 188 ,70.0,3064,2214,Lab,MW,06:10 PM,08:00 PM,"Habib, K",999,35.0,4.0,0.0,0.0,,
MU 188 ,70.0,3100,2222,Lab,MW,06:10 PM,08:00 PM,"Habib, K",045-0218,35.0,6.0,0.0,0.0,,
MU 188 ,1.0,3341,2212,Lab,MW,06:10 PM,08:00 PM,"Habib, K",999,35.0,7.0,0.0,0.0,,
MU 188 ,70.0,3428,2218,Lab,MW,06:10 PM,08:00 PM,"Habib, K",045-0218,35.0,5.0,0.0,3.0,,
MU 188 ,1.0,3701,2208,Lab,MW,06:10 PM,08:00 PM,"Habib, K",999,35.0,6.0,0.0,0.0,,
MU 189 ,70.0,4920,2224,Act,T,05:10 PM,07:00 PM,"Arthur, K",045-0218,25.0,,,,,
MU 189 ,70.0,5454,2218,Act,T,05:10 PM,07:00 PM,"Goymerac, A",045-0218,20.0,4.0,0.0,0.0,,
MU 189 ,70.0,5588,2214,Act,T,05:10 PM,07:00 PM,"Arthur, K",999,25.0,5.0,0.0,0.0,,
MU 189 ,1.0,6177,2208,Act,T,05:10 PM,07:00 PM,"Arthur, K",045-0218,20.0,9.0,0.0,1.0,,
MU 189 ,70.0,7710,2222,Act,T,05:10 PM,07:00 PM,"Arthur, K",045-0218,20.0,4.0,0.0,0.0,,
MU 189 ,1.0,9427,2212,Act,T,05:10 PM,07:00 PM,"Goymerac, A",999,25.0,8.0,0.0,0.0,,
MU 200,10.0,****,2214,Ind,,,,"White, A",,10.0,2.0,0.0,0.0,,
MU 200 /0,2.0,1754,2224,Ind,,,,,,10.0,,,,,
MU 200 /0,4.0,1755,2224,Ind,,,,,,10.0,,,,,
MU 200,5.0,1756,2224,Ind,,,,"Habib, K",,10.0,,,,,
MU 200 /0,6.0,1757,2224,Ind,,,,,,10.0,,,,,
MU 200,7.0,1758,2224,Ind,,,,"Arrivee, D",,10.0,,,,,
MU 200 /0,8.0,1759,2224,Ind,,,,,,10.0,,,,,
MU 200,9.0,1760,2224,Ind,,,,"Woodruff, C",,10.0,,,,,
MU 200,1.0,1814,2214,Ind,,,,"Spiller, W",,10.0,0.0,0.0,0.0,,
MU 200,2.0,1815,2214,Ind,,,,"Arrivee, D",,10.0,0.0,0.0,0.0,,
MU 200,4.0,1817,2214,Ind,,,,"Brammeier, M",,10.0,0.0,0.0,0.0,,
MU 200,1.0,1817,2222,Ind,,,,"Arrivee, D",,20.0,0.0,0.0,0.0,,
MU 200,5.0,1818,2214,Ind,,,,"Glysson, S",,10.0,0.0,0.0,0.0,,
MU 200,3.0,1818,2222,Ind,,,,"D'Avignon, I",,20.0,2.0,0.0,0.0,,
MU 200,6.0,1819,2214,Ind,,,,"D'Avignon, I",,10.0,0.0,0.0,0.0,,
MU 200,5.0,1819,2222,Ind,,,,"Habib, K",,20.0,0.0,0.0,0.0,,
MU 200,7.0,1820,2214,Ind,,,,"Habib, K",,10.0,0.0,0.0,0.0,,
MU 200,6.0,1820,2222,Ind,,,,"McLamore, A",,20.0,0.0,0.0,0.0,,
MU 200,8.0,1821,2214,Ind,,,,"McLamore, A",,10.0,0.0,0.0,0.0,,
MU 200,4.0,1821,2222,Ind,,,,"Glysson, S",,20.0,0.0,0.0,0.0,,
MU 200,9.0,1822,2214,Ind,,,,"Woodruff, C",,10.0,0.0,0.0,0.0,,
MU 200 /0,7.0,1822,2222,Ind,,,,,,20.0,0.0,0.0,0.0,,
MU 200,8.0,1823,2222,Ind,,,,"White, A",,20.0,0.0,0.0,0.0,,
MU 200,2.0,1824,2222,Ind,,,,"Brammeier, M",,20.0,0.0,0.0,0.0,,
MU 200,1.0,1860,2218,Ind,,,,"Arrivee, D",,15.0,0.0,0.0,0.0,,
MU 200,2.0,1861,2218,Ind,,,,"Brammeier, M",,15.0,0.0,0.0,0.0,,
MU 200,3.0,1862,2218,Ind,,,,"D'Avignon, I",,15.0,0.0,0.0,0.0,,
MU 200,4.0,1863,2218,Ind,,,,"Glysson, S",,15.0,0.0,0.0,0.0,,
MU 200,5.0,1864,2218,Ind,,,,"Habib, K",,15.0,0.0,0.0,0.0,,
MU 200,6.0,1865,2218,Ind,,,,"McLamore, A",,15.0,0.0,0.0,0.0,,
MU 200,7.0,1866,2218,Ind,,,,"White, A",,20.0,0.0,0.0,0.0,,
MU 200,8.0,1867,2218,Ind,,,,"Woodruff, C",,20.0,0.0,0.0,0.0,,
MU 200 /0,9.0,1868,2218,Ind,,,,,,20.0,0.0,0.0,0.0,,
MU 200,1.0,1903,2212,Ind,,,,"Arrivee, D",,20.0,0.0,0.0,0.0,,
MU 200 /0,1.0,1904,2208,Ind,,,,,,15.0,0.0,0.0,0.0,,
MU 200,3.0,1904,2212,Ind,,,,"D'Avignon, I",,20.0,0.0,0.0,0.0,,
MU 200,2.0,1905,2208,Ind,,,,"Arrivee, D",,15.0,0.0,0.0,0.0,,
MU 200,5.0,1905,2212,Ind,,,,"Habib, K",,20.0,0.0,0.0,0.0,,
MU 200 /0,3.0,1906,2208,Ind,,,,,,15.0,0.0,0.0,0.0,,
MU 200,6.0,1906,2212,Ind,,,,"McLamore, A",,20.0,0.0,0.0,0.0,,
MU 200,4.0,1907,2208,Ind,,,,"Brammeier, M",,15.0,0.0,0.0,0.0,,
MU 200,4.0,1907,2212,Ind,,,,"Glysson, S",,20.0,0.0,0.0,0.0,,
MU 200,5.0,1908,2208,Ind,,,,"Glysson, S",,15.0,0.0,0.0,0.0,,
MU 200,7.0,1908,2212,Ind,,,,"Spiller, W",,20.0,0.0,0.0,0.0,,
MU 200,6.0,1909,2208,Ind,,,,"D'Avignon, I",,15.0,0.0,0.0,0.0,,
MU 200,8.0,1909,2212,Ind,,,,"White, A",,20.0,0.0,0.0,0.0,,
MU 200,7.0,1910,2208,Ind,,,,"Habib, K",,20.0,0.0,0.0,0.0,,
MU 200,2.0,1910,2212,Ind,,,,"Brammeier, M",,20.0,0.0,0.0,0.0,,
MU 200,8.0,1911,2208,Ind,,,,"McLamore, A",,20.0,0.0,0.0,0.0,,
MU 200,9.0,1912,2208,Ind,,,,"Woodruff, C",,20.0,0.0,0.0,0.0,,
MU 200,9.0,2320,2222,Ind,,,,"Woodruff, C",,20.0,0.0,0.0,0.0,,
MU 200,10.0,2417,2208,Ind,,,,"White, A",,20.0,1.0,0.0,0.0,,
MU 200,9.0,2433,2212,Ind,,,,"Woodruff, C",,20.0,0.0,0.0,0.0,,
MU 200,10.0,2625,2212,Ind,,,,"Woodruff, C",,20.0,0.0,0.0,0.0,,
MU 200,11.0,2627,2214,Ind,,,,"Russell, C",,10.0,0.0,0.0,0.0,,
MU 200 /0,3.0,8603,2224,Ind,,,,,,10.0,,,,,
MU 210,1.0,9020,2218,Act,MW,09:10 AM,10:00 AM,"Brammeier, M",045-0130,15.0,9.0,0.0,2.0,,
MU 221,1.0,1763,2224,Lec,TR,12:10 PM,01:30 PM,"Rinzler, P",045-0218,27.0,,,,,
MU 221,1.0,1825,2214,Lec,TR,12:10 PM,01:30 PM,"Rinzler, P",999,27.0,27.0,7.0,36.0,,
MU 221,2.0,2152,2224,Act,,,,"Rinzler, P",,27.0,,,,,
MU 221,2.0,2234,2214,Act,,,,"Rinzler, P",,27.0,27.0,7.0,36.0,,
MU 221,1.0,3321,2222,Lec,TR,12:10 PM,01:30 PM,"Rinzler, P",045-0218,40.0,39.0,10.0,10.0,,
MU 221,2.0,3322,2222,Act,,,,"Rinzler, P",,40.0,39.0,10.0,10.0,,
MU 221,1.0,3580,2212,Lec,TR,12:10 PM,01:30 PM,"Rinzler, P",999,27.0,27.0,6.0,28.0,,
MU 221,2.0,3581,2212,Act,,,,"Rinzler, P",,27.0,27.0,6.0,28.0,,
MU 221,1.0,9027,2218,Lec,MWF,10:10 AM,11:00 AM,"White, A",045-0216,40.0,41.0,1.0,46.0,,
MU 221,2.0,9028,2218,Act,,,,"White, A",,40.0,41.0,1.0,46.0,,
MU 250,1.0,****,2208,Ind,,,,"Hustad, K",,20.0,0.0,0.0,0.0,,
MU 250,2.0,****,2208,Ind,,,,"Bachman, J",,20.0,1.0,0.0,0.0,,
MU 250,3.0,****,2208,Ind,,,,"Goymerac, A",,20.0,0.0,0.0,0.0,,
MU 250,4.0,****,2208,Ind,,,,"Miller, M",,20.0,0.0,0.0,0.0,,
MU 250,5.0,****,2208,Ind,,,,"Duffy, S",,20.0,0.0,0.0,0.0,,
MU 250 /0,6.0,****,2208,Ind,,,,,,20.0,0.0,0.0,0.0,,
MU 250,7.0,****,2208,Ind,,,,"Woodring, P",,20.0,2.0,0.0,0.0,,
MU 250,8.0,****,2208,Ind,,,,"Whitson, M",,20.0,0.0,0.0,0.0,,
MU 250,9.0,****,2208,Ind,,,,"Waibel, K",,20.0,3.0,0.0,0.0,,
MU 250,10.0,****,2208,Ind,,,,"Albanese, B",,20.0,0.0,0.0,0.0,,
MU 250,11.0,****,2208,Ind,,,,"Gaynon, L",,20.0,1.0,0.0,0.0,,
MU 250,12.0,****,2208,Ind,,,,"Woodruff, C",,20.0,1.0,0.0,0.0,,
MU 250,13.0,****,2208,Ind,,,,"Miller, M",,20.0,0.0,0.0,0.0,,
MU 250,14.0,****,2208,Ind,,,,"Astaire, J",,20.0,0.0,0.0,0.0,,
MU 250 /0,15.0,****,2208,Ind,,,,,,20.0,0.0,0.0,0.0,,
MU 250,16.0,****,2208,Ind,,,,"Butterfield, H",,20.0,0.0,0.0,0.0,,
MU 250,17.0,****,2208,Ind,,,,"Nauful, L",,20.0,1.0,0.0,0.0,,
MU 250,18.0,****,2208,Ind,,,,"Arthur, K",,20.0,4.0,0.0,0.0,,
MU 250,19.0,****,2208,Ind,,,,"Kramer, L",,20.0,2.0,0.0,0.0,,
MU 250,20.0,****,2208,Ind,,,,"Miller, M",,20.0,0.0,0.0,0.0,,
MU 250,21.0,****,2208,Ind,,,,"Galvan, J",,20.0,0.0,0.0,0.0,,
MU 250,22.0,****,2208,Ind,,,,"Kramer, L",,10.0,0.0,0.0,0.0,,
MU 250 /0,23.0,****,2208,Ind,,,,,,20.0,0.0,0.0,0.0,,
MU 250,24.0,****,2208,Ind,,,,"Lanzone, E",,20.0,0.0,0.0,0.0,,
MU 250 /0,25.0,****,2208,Ind,,,,,,20.0,0.0,0.0,0.0,,
MU 250,26.0,****,2208,Ind,,,,"Becker, D",,20.0,1.0,0.0,0.0,,
MU 250,27.0,****,2208,Ind,,,,"Cancel Bigay, A",,20.0,3.0,0.0,0.0,,
MU 250,1.0,****,2214,Ind,,,,"Hustad, K",,10.0,0.0,0.0,0.0,,
MU 250,2.0,****,2214,Ind,,,,"Bachman, J",,10.0,1.0,0.0,0.0,,
MU 250,3.0,****,2214,Ind,,,,"Goymerac, A",,10.0,3.0,0.0,0.0,,
MU 250,4.0,****,2214,Ind,,,,"Miller, M",,10.0,0.0,0.0,0.0,,
MU 250,5.0,****,2214,Ind,,,,"Duffy, S",,10.0,0.0,0.0,0.0,,
MU 250 /0,6.0,****,2214,Ind,,,,,,10.0,0.0,0.0,0.0,,
MU 250,7.0,****,2214,Ind,,,,"Spiller, W",,10.0,2.0,0.0,0.0,,
MU 250,8.0,****,2214,Ind,,,,"Whitson, M",,10.0,0.0,0.0,0.0,,
MU 250,9.0,****,2214,Ind,,,,"Waibel, K",,20.0,2.0,0.0,0.0,,
MU 250,10.0,****,2214,Ind,,,,"Albanese, B",,10.0,0.0,0.0,0.0,,
MU 250,11.0,****,2214,Ind,,,,"Gaynon, L",,10.0,0.0,0.0,0.0,,
MU 250,12.0,****,2214,Ind,,,,"Woodruff, C",,10.0,1.0,0.0,0.0,,
MU 250,13.0,****,2214,Ind,,,,"Miller, M",,10.0,0.0,0.0,0.0,,
MU 250,14.0,****,2214,Ind,,,,"Astaire, J",,10.0,0.0,0.0,0.0,,
MU 250 /0,15.0,****,2214,Ind,,,,,,10.0,0.0,0.0,0.0,,
MU 250,16.0,****,2214,Ind,,,,"Butterfield, H",,10.0,0.0,0.0,0.0,,
MU 250,17.0,****,2214,Ind,,,,"Nauful, L",,10.0,1.0,0.0,0.0,,
MU 250,18.0,****,2214,Ind,,,,"Arthur, K",,10.0,4.0,0.0,0.0,,
MU 250,19.0,****,2214,Ind,,,,"Kramer, L",,10.0,2.0,0.0,0.0,,
MU 250,20.0,****,2214,Ind,,,,"Miller, M",,10.0,0.0,0.0,0.0,,
MU 250,21.0,****,2214,Ind,,,,"Galvan, J",,10.0,0.0,0.0,0.0,,
MU 250,22.0,****,2214,Ind,,,,"Kramer, L",,10.0,0.0,0.0,0.0,,
MU 250 /0,23.0,****,2214,Ind,,,,,,10.0,0.0,0.0,0.0,,
MU 250 /0,24.0,****,2214,Ind,,,,,,15.0,0.0,0.0,0.0,,
MU 250,25.0,****,2214,Ind,,,,"Rinzler, P",,10.0,0.0,0.0,0.0,,
MU 250,26.0,****,2214,Ind,,,,"Lanzone, E",,10.0,0.0,0.0,0.0,,
MU 250,27.0,****,2214,Ind,,,,"Becker, D",,10.0,0.0,0.0,0.0,,
MU 250,28.0,****,2214,Ind,,,,"Nauful, L",,5.0,1.0,0.0,0.0,,
MU 250,1.0,****,2218,Ind,,,,"Hustad, K",,20.0,0.0,0.0,0.0,,
MU 250,2.0,****,2218,Ind,,,,"Bachman, J",,20.0,0.0,0.0,0.0,,
MU 250,3.0,****,2218,Ind,,,,"Goymerac, A",,20.0,2.0,0.0,0.0,,
MU 250,4.0,****,2218,Ind,,,,"Miller, M",,20.0,0.0,0.0,0.0,,
MU 250,5.0,****,2218,Ind,,,,"Duffy, S",,20.0,0.0,0.0,0.0,,
MU 250 /0,6.0,****,2218,Ind,,,,,,20.0,0.0,0.0,0.0,,
MU 250,7.0,****,2218,Ind,,,,"Spiller, W",,20.0,5.0,0.0,0.0,,
MU 250,8.0,****,2218,Ind,,,,"Whitson, M",,20.0,2.0,0.0,0.0,,
MU 250,9.0,****,2218,Ind,,,,"Waibel, K",,20.0,1.0,0.0,0.0,,
MU 250,10.0,****,2218,Ind,,,,"Albanese, B",,20.0,1.0,0.0,0.0,,
MU 250,11.0,****,2218,Ind,,,,"Gaynon, L",,20.0,0.0,0.0,0.0,,
MU 250,12.0,****,2218,Ind,,,,"Woodruff, C",,20.0,0.0,0.0,0.0,,
MU 250,13.0,****,2218,Ind,,,,"Miller, M",,20.0,2.0,0.0,0.0,,
MU 250,14.0,****,2218,Ind,,,,"Astaire, J",,20.0,0.0,0.0,0.0,,
MU 250 /0,15.0,****,2218,Ind,,,,,,20.0,0.0,0.0,0.0,,
MU 250 /0,16.0,****,2218,Ind,,,,,,20.0,0.0,0.0,0.0,,
MU 250,17.0,****,2218,Ind,,,,"Nauful, L",,20.0,0.0,0.0,0.0,,
MU 250,18.0,****,2218,Ind,,,,"Arthur, K",,20.0,1.0,0.0,0.0,,
MU 250,19.0,****,2218,Ind,,,,"Kramer, L",,20.0,4.0,0.0,0.0,,
MU 250,20.0,****,2218,Ind,,,,"Miller, M",,20.0,1.0,0.0,0.0,,
MU 250 /0,21.0,****,2218,Ind,,,,,,20.0,0.0,0.0,0.0,,
MU 250,22.0,****,2218,Ind,,,,"Kramer, L",,10.0,0.0,0.0,0.0,,
MU 250 /0,23.0,****,2218,Ind,,,,,,20.0,0.0,0.0,0.0,,
MU 250 /0,24.0,****,2218,Ind,,,,,,20.0,0.0,0.0,0.0,,
MU 250 /0,25.0,****,2218,Ind,,,,,,20.0,0.0,0.0,0.0,,
MU 250,26.0,****,2218,Ind,,,,"Becker, D",,20.0,0.0,0.0,0.0,,
MU 250,27.0,****,2218,Ind,,,,"Nauful, L",,20.0,1.0,0.0,0.0,,
MU 250,1.0,****,2224,Ind,,,,"Hustad, K",,10.0,,,,,
MU 250,2.0,****,2224,Ind,,,,"Bachman, J",,10.0,,,,,
MU 250,3.0,****,2224,Ind,,,,"Goymerac, A",,10.0,,,,,
MU 250,4.0,****,2224,Ind,,,,"Miller, M",,10.0,,,,,
MU 250 /0,5.0,****,2224,Ind,,,,,,10.0,,,,,
MU 250 /0,6.0,****,2224,Ind,,,,,,10.0,,,,,
MU 250,7.0,****,2224,Ind,,,,"Spiller, W",,10.0,,,,,
MU 250,8.0,****,2224,Ind,,,,"Whitson, M",,10.0,,,,,
MU 250,9.0,****,2224,Ind,,,,"Waibel, K",,20.0,,,,,
MU 250,10.0,****,2224,Ind,,,,"Albanese, B",,10.0,,,,,
MU 250,11.0,****,2224,Ind,,,,"Gaynon, L",,10.0,,,,,
MU 250,12.0,****,2224,Ind,,,,"Woodruff, C",,10.0,,,,,
MU 250,13.0,****,2224,Ind,,,,"Miller, M",,10.0,,,,,
MU 250,14.0,****,2224,Ind,,,,"Astaire, J",,10.0,,,,,
MU 250 /0,15.0,****,2224,Ind,,,,,,10.0,,,,,
MU 250 /0,16.0,****,2224,Ind,,,,,,10.0,,,,,
MU 250,17.0,****,2224,Ind,,,,"Nauful, L",,10.0,,,,,
MU 250,18.0,****,2224,Ind,,,,"Arthur, K",,10.0,,,,,
MU 250,19.0,****,2224,Ind,,,,"Kramer, L",,10.0,,,,,
MU 250,20.0,****,2224,Ind,,,,"Miller, M",,10.0,,,,,
MU 250 /0,21.0,****,2224,Ind,,,,,,10.0,,,,,
MU 250,22.0,****,2224,Ind,,,,"Kramer, L",,10.0,,,,,
MU 250 /0,23.0,****,2224,Ind,,,,,,10.0,,,,,
MU 250 /0,24.0,****,2224,Ind,,,,,,15.0,,,,,
MU 250,25.0,****,2224,Ind,,,,"Nauful, L",,10.0,,,,,
MU 250 /0,26.0,****,2224,Ind,,,,,,10.0,,,,,
MU 250,27.0,****,2224,Ind,,,,"Becker, D",,10.0,,,,,
MU 250,1.0,1825,2222,Ind,,,,"Hustad, K",,10.0,0.0,0.0,0.0,,
MU 250,2.0,1826,2222,Ind,,,,"Bachman, J",,10.0,0.0,0.0,0.0,,
MU 250,3.0,1827,2222,Ind,,,,"Goymerac, A",,10.0,1.0,0.0,0.0,,
MU 250,4.0,1828,2222,Ind,,,,"Miller, M",,10.0,0.0,0.0,0.0,,
MU 250,5.0,1829,2222,Ind,,,,"Duffy, S",,10.0,0.0,0.0,0.0,,
MU 250 /0,6.0,1830,2222,Ind,,,,,,10.0,0.0,0.0,0.0,,
MU 250,7.0,1831,2222,Ind,,,,"Spiller, W",,10.0,3.0,0.0,0.0,,
MU 250,8.0,1832,2222,Ind,,,,"Whitson, M",,10.0,1.0,0.0,0.0,,
MU 250,9.0,1833,2222,Ind,,,,"Waibel, K",,10.0,0.0,0.0,0.0,,
MU 250,10.0,1834,2222,Ind,,,,"Albanese, B",,10.0,1.0,0.0,0.0,,
MU 250,11.0,1835,2222,Ind,,,,"Gaynon, L",,10.0,0.0,0.0,0.0,,
MU 250,12.0,1836,2222,Ind,,,,"Woodruff, C",,10.0,0.0,0.0,0.0,,
MU 250,13.0,1837,2222,Ind,,,,"Miller, M",,10.0,1.0,0.0,0.0,,
MU 250,14.0,1838,2222,Ind,,,,"Astaire, J",,10.0,0.0,0.0,0.0,,
MU 250 /0,15.0,1839,2222,Ind,,,,,,10.0,0.0,0.0,0.0,,
MU 250 /0,16.0,1840,2222,Ind,,,,,,10.0,0.0,0.0,0.0,,
MU 250,17.0,1841,2222,Ind,,,,"Nauful, L",,10.0,0.0,0.0,0.0,,
MU 250,18.0,1842,2222,Ind,,,,"Arthur, K",,10.0,1.0,0.0,0.0,,
MU 250,19.0,1843,2222,Ind,,,,"Kramer, L",,10.0,0.0,0.0,0.0,,
MU 250,20.0,1844,2222,Ind,,,,"Miller, M",,10.0,0.0,0.0,0.0,,
MU 250 /0,21.0,1845,2222,Ind,,,,,,10.0,0.0,0.0,0.0,,
MU 250,23.0,1846,2222,Ind,,,,"Russell, C",,10.0,0.0,0.0,0.0,,
MU 250 /0,24.0,1847,2222,Ind,,,,,,10.0,0.0,0.0,0.0,,
MU 250 /0,25.0,1848,2222,Ind,,,,,,10.0,0.0,0.0,0.0,,
MU 250,1.0,1911,2212,Ind,,,,"Hustad, K",,10.0,0.0,0.0,0.0,,
MU 250,2.0,1912,2212,Ind,,,,"Bachman, J",,10.0,1.0,0.0,0.0,,
MU 250,3.0,1913,2212,Ind,,,,"Goymerac, A",,10.0,3.0,0.0,0.0,,
MU 250,4.0,1914,2212,Ind,,,,"Miller, M",,10.0,0.0,0.0,0.0,,
MU 250,5.0,1915,2212,Ind,,,,"Duffy, S",,10.0,0.0,0.0,0.0,,
MU 250 /0,6.0,1916,2212,Ind,,,,,,10.0,0.0,0.0,0.0,,
MU 250,7.0,1917,2212,Ind,,,,"Spiller, W",,10.0,2.0,0.0,0.0,,
MU 250,8.0,1918,2212,Ind,,,,"Whitson, M",,10.0,0.0,0.0,0.0,,
MU 250,9.0,1919,2212,Ind,,,,"Waibel, K",,10.0,3.0,0.0,0.0,,
MU 250,10.0,1920,2212,Ind,,,,"Albanese, B",,10.0,0.0,0.0,0.0,,
MU 250,11.0,1921,2212,Ind,,,,"Gaynon, L",,10.0,0.0,0.0,0.0,,
MU 250,12.0,1922,2212,Ind,,,,"Woodruff, C",,10.0,1.0,0.0,0.0,,
MU 250,13.0,1923,2212,Ind,,,,"Miller, M",,10.0,0.0,0.0,0.0,,
MU 250,14.0,1924,2212,Ind,,,,"Astaire, J",,10.0,0.0,0.0,0.0,,
MU 250 /0,15.0,1925,2212,Ind,,,,,,10.0,0.0,0.0,0.0,,
MU 250,16.0,1926,2212,Ind,,,,"Butterfield, H",,10.0,0.0,0.0,0.0,,
MU 250,17.0,1927,2212,Ind,,,,"Nauful, L",,10.0,1.0,0.0,0.0,,
MU 250,18.0,1928,2212,Ind,,,,"Arthur, K",,10.0,4.0,0.0,0.0,,
MU 250,19.0,1929,2212,Ind,,,,"Kramer, L",,10.0,2.0,0.0,0.0,,
MU 250,20.0,1930,2212,Ind,,,,"Miller, M",,10.0,0.0,0.0,0.0,,
MU 250,21.0,1931,2212,Ind,,,,"Galvan, J",,10.0,0.0,0.0,0.0,,
MU 250,23.0,1932,2212,Ind,,,,"Russell, C",,10.0,0.0,0.0,0.0,,
MU 250,24.0,1933,2212,Ind,,,,"Lanzone, E",,15.0,0.0,0.0,0.0,,
MU 250 /0,25.0,1934,2212,Ind,,,,,,10.0,0.0,0.0,0.0,,
MU 250,26.0,3649,2222,Ind,,,,"Becker, D",,10.0,0.0,0.0,0.0,,
MU 250,26.0,3968,2212,Ind,,,,"Becker, D",,10.0,0.0,0.0,0.0,,
